DR_NO,DATE OCC,TIME OCC,AREA NAME,Crm Cd Desc
201111859,07/25/2020 12:00:00 AM,430,Northeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200317146,09/10/2020 12:00:00 AM,450,Southwest,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200208508,04/02/2020 12:00:00 AM,1330,Rampart,BURGLARY
200911038,06/14/2020 12:00:00 AM,2200,Van Nuys,VEHICLE - STOLEN
200804943,01/21/2020 12:00:00 AM,2050,West LA,BRANDISH WEAPON
200505341,02/02/2020 12:00:00 AM,250,Harbor,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
201110434,06/15/2020 12:00:00 AM,5,Northeast,ROBBERY
200716937,11/30/2020 12:00:00 AM,1200,Wilshire,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)"
200206891,02/26/2020 12:00:00 AM,840,Rampart,THEFT PLAIN - ATTEMPT
200504498,01/12/2020 12:00:00 AM,230,Harbor,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
201016208,11/28/2020 12:00:00 AM,1700,West Valley,THEFT PLAIN - PETTY ($950 & UNDER)
200812233,07/21/2020 12:00:00 AM,900,West LA,THEFT OF IDENTITY
200506267,02/22/2020 12:00:00 AM,2020,Harbor,CRIMINAL THREATS - NO WEAPON DISPLAYED
200406192,02/25/2020 12:00:00 AM,1420,Hollenbeck,BATTERY - SIMPLE ASSAULT
200707132,03/06/2020 12:00:00 AM,2330,Wilshire,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200910489,06/01/2020 12:00:00 AM,1645,Van Nuys,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200507348,03/17/2020 12:00:00 AM,1800,Harbor,BURGLARY
201009932,06/12/2020 12:00:00 AM,1105,West Valley,INTIMATE PARTNER - SIMPLE ASSAULT
201007917,04/09/2020 12:00:00 AM,1930,West Valley,BURGLARY FROM VEHICLE
200618156,11/16/2020 12:00:00 AM,100,Hollywood,BURGLARY
200117883,09/13/2020 12:00:00 AM,1200,Central,BURGLARY
201014639,11/01/2020 12:00:00 AM,1527,West Valley,BATTERY - SIMPLE ASSAULT
200506473,02/26/2020 12:00:00 AM,1700,Harbor,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200207085,02/29/2020 12:00:00 AM,400,Rampart,INTIMATE PARTNER - SIMPLE ASSAULT
201014105,10/16/2020 12:00:00 AM,5,West Valley,THEFT OF IDENTITY
200404042,01/01/2020 12:00:00 AM,1853,Hollenbeck,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200108259,02/29/2020 12:00:00 AM,1230,Central,VEHICLE - STOLEN
200313009,06/21/2020 12:00:00 AM,1930,Southwest,BIKE - STOLEN
200317524,09/16/2020 12:00:00 AM,2035,Southwest,ROBBERY
200214876,09/10/2020 12:00:00 AM,1600,Rampart,VEHICLE - STOLEN
201008108,04/16/2020 12:00:00 AM,2130,West Valley,BATTERY - SIMPLE ASSAULT
200605429,01/30/2020 12:00:00 AM,1530,Hollywood,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
201115271,10/30/2020 12:00:00 AM,600,Northeast,PEEPING TOM
200206874,02/26/2020 12:00:00 AM,1800,Rampart,THEFT PLAIN - PETTY ($950 & UNDER)
200907331,03/11/2020 12:00:00 AM,2230,Van Nuys,BATTERY - SIMPLE ASSAULT
210712514,08/09/2020 12:00:00 AM,1920,Wilshire,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
200506236,02/19/2020 12:00:00 AM,1540,Harbor,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200705561,02/02/2020 12:00:00 AM,1423,Wilshire,BATTERY - SIMPLE ASSAULT
201008467,04/26/2020 12:00:00 AM,2100,West Valley,BATTERY - SIMPLE ASSAULT
201113112,08/31/2020 12:00:00 AM,1000,Northeast,BATTERY - SIMPLE ASSAULT
200307686,02/29/2020 12:00:00 AM,2230,Southwest,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
200805455,02/02/2020 12:00:00 AM,1010,West LA,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200713076,08/21/2020 12:00:00 AM,1800,Wilshire,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200405882,02/18/2020 12:00:00 AM,1130,Hollenbeck,INTIMATE PARTNER - SIMPLE ASSAULT
200514638,09/25/2020 12:00:00 AM,2000,Harbor,VEHICLE - STOLEN
200307467,02/25/2020 12:00:00 AM,900,Southwest,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200604926,01/20/2020 12:00:00 AM,1500,Hollywood,"THEFT, PERSON"
201013474,09/25/2020 12:00:00 AM,900,West Valley,BURGLARY FROM VEHICLE
200817770,12/19/2020 12:00:00 AM,1742,West LA,BATTERY - SIMPLE ASSAULT
201012429,08/26/2020 12:00:00 AM,430,West Valley,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200210852,05/29/2020 12:00:00 AM,1400,Rampart,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200307646,02/28/2020 12:00:00 AM,1645,Southwest,INTIMATE PARTNER - SIMPLE ASSAULT
200614205,08/18/2020 12:00:00 AM,300,Hollywood,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
200704528,01/10/2020 12:00:00 AM,1600,Wilshire,BURGLARY FROM VEHICLE
200717622,12/30/2020 12:00:00 AM,1540,Wilshire,ROBBERY
200307320,02/24/2020 12:00:00 AM,2100,Southwest,THEFT PLAIN - PETTY ($950 & UNDER)
200614940,09/04/2020 12:00:00 AM,1755,Hollywood,INDECENT EXPOSURE
200914120,08/29/2020 12:00:00 AM,55,Van Nuys,BURGLARY FROM VEHICLE
200309282,03/31/2020 12:00:00 AM,700,Southwest,BURGLARY
200107793,02/25/2020 12:00:00 AM,500,Central,BATTERY - SIMPLE ASSAULT
201114048,09/21/2020 12:00:00 AM,935,Northeast,THEFT OF IDENTITY
201005088,01/27/2020 12:00:00 AM,36,West Valley,BURGLARY
211014729,01/03/2020 12:00:00 AM,5,West Valley,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)
201204820,01/06/2020 12:00:00 AM,1200,77th Street,BURGLARY
201016118,12/15/2020 12:00:00 AM,1330,West Valley,CRIMINAL THREATS - NO WEAPON DISPLAYED
220805289,11/01/2020 12:00:00 AM,1145,West LA,THEFT OF IDENTITY
200307706,03/01/2020 12:00:00 AM,2155,Southwest,BRANDISH WEAPON
201005364,02/02/2020 12:00:00 AM,1040,West Valley,BATTERY - SIMPLE ASSAULT
200307543,01/24/2020 12:00:00 AM,800,Southwest,THEFT OF IDENTITY
200618535,11/23/2020 12:00:00 AM,155,Hollywood,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200215014,09/14/2020 12:00:00 AM,1844,Rampart,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200509675,05/18/2020 12:00:00 AM,2100,Harbor,BURGLARY FROM VEHICLE
200406252,01/09/2020 12:00:00 AM,800,Hollenbeck,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
221904134,04/15/2020 12:00:00 AM,2000,Mission,"RAPE, FORCIBLE"
200406150,02/24/2020 12:00:00 AM,2200,Hollenbeck,VEHICLE - STOLEN
201110308,06/11/2020 12:00:00 AM,1830,Northeast,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200715423,10/28/2020 12:00:00 AM,2100,Wilshire,VEHICLE - STOLEN
200206744,02/21/2020 12:00:00 AM,1840,Rampart,EXTORTION
200409374,05/29/2020 12:00:00 AM,2025,Hollenbeck,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200905050,01/24/2020 12:00:00 AM,2000,Van Nuys,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200707889,03/28/2020 12:00:00 AM,1840,Wilshire,BURGLARY
200406260,02/27/2020 12:00:00 AM,1415,Hollenbeck,THEFT PLAIN - PETTY ($950 & UNDER)
200611398,06/13/2020 12:00:00 AM,400,Hollywood,BURGLARY
200108020,02/27/2020 12:00:00 AM,2000,Central,BURGLARY FROM VEHICLE
200312010,05/27/2020 12:00:00 AM,2100,Southwest,VEHICLE - STOLEN
200206882,02/26/2020 12:00:00 AM,1730,Rampart,BATTERY - SIMPLE ASSAULT
200509438,05/11/2020 12:00:00 AM,810,Harbor,THEFT OF IDENTITY
201008067,04/11/2020 12:00:00 AM,1402,West Valley,THEFT OF IDENTITY
201115061,10/23/2020 12:00:00 AM,1800,Northeast,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200108095,02/28/2020 12:00:00 AM,1420,Central,BATTERY - SIMPLE ASSAULT
200212005,07/01/2020 12:00:00 AM,1,Rampart,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200307306,02/23/2020 12:00:00 AM,2200,Southwest,THEFT OF IDENTITY
200110029,04/03/2020 12:00:00 AM,1650,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200608978,04/11/2020 12:00:00 AM,1300,Hollywood,BATTERY - SIMPLE ASSAULT
200307272,02/23/2020 12:00:00 AM,1140,Southwest,BATTERY - SIMPLE ASSAULT
200810166,05/31/2020 12:00:00 AM,200,West LA,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
200813064,08/17/2020 12:00:00 AM,1240,West LA,TRESPASSING
200406269,02/27/2020 12:00:00 AM,1725,Hollenbeck,INTIMATE PARTNER - AGGRAVATED ASSAULT
200508503,04/20/2020 12:00:00 AM,445,Harbor,THEFT FROM MOTOR VEHICLE - ATTEMPT
201107033,03/07/2020 12:00:00 AM,2045,Northeast,THEFT FROM MOTOR VEHICLE - ATTEMPT
201108335,04/13/2020 12:00:00 AM,1400,Northeast,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200619410,12/18/2020 12:00:00 AM,1640,Hollywood,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
201108323,04/14/2020 12:00:00 AM,400,Northeast,BURGLARY FROM VEHICLE
200905485,02/03/2020 12:00:00 AM,200,Van Nuys,THEFT PLAIN - PETTY ($950 & UNDER)
200407603,04/04/2020 12:00:00 AM,1945,Hollenbeck,VEHICLE - STOLEN
200109854,03/30/2020 12:00:00 AM,2256,Central,BURGLARY
200112146,05/20/2020 12:00:00 AM,600,Central,"BURGLARY, ATTEMPTED"
200206702,02/23/2020 12:00:00 AM,1500,Rampart,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
201013053,09/14/2020 12:00:00 AM,1200,West Valley,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200206248,02/14/2020 12:00:00 AM,940,Rampart,INTIMATE PARTNER - SIMPLE ASSAULT
200509263,05/10/2020 12:00:00 AM,230,Harbor,INTIMATE PARTNER - SIMPLE ASSAULT
200605694,02/05/2020 12:00:00 AM,1150,Hollywood,TRESPASSING
200709736,05/28/2020 12:00:00 AM,923,Wilshire,THEFT PLAIN - PETTY ($950 & UNDER)
200606107,02/12/2020 12:00:00 AM,1600,Hollywood,VIOLATION OF RESTRAINING ORDER
200604790,01/15/2020 12:00:00 AM,1830,Hollywood,BURGLARY FROM VEHICLE
200407586,04/04/2020 12:00:00 AM,1900,Hollenbeck,VEHICLE - STOLEN
201104531,01/13/2020 12:00:00 AM,1330,Northeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200506458,02/26/2020 12:00:00 AM,1800,Harbor,BURGLARY FROM VEHICLE
200317432,09/09/2020 12:00:00 AM,1,Southwest,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
201000803,08/09/2020 12:00:00 AM,2010,West Valley,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
200805553,01/23/2020 12:00:00 AM,5,West LA,DOCUMENT FORGERY / STOLEN FELONY
200808664,04/23/2020 12:00:00 AM,1100,West LA,INTIMATE PARTNER - SIMPLE ASSAULT
200108100,02/27/2020 12:00:00 AM,600,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200616590,10/11/2020 12:00:00 AM,1100,Hollywood,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
201015880,12/07/2020 12:00:00 AM,300,West Valley,THEFT OF IDENTITY
201108355,04/15/2020 12:00:00 AM,230,Northeast,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200118013,09/14/2020 12:00:00 AM,2030,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200406231,02/26/2020 12:00:00 AM,1600,Hollenbeck,BURGLARY
200406148,02/24/2020 12:00:00 AM,1500,Hollenbeck,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200504775,01/18/2020 12:00:00 AM,1730,Harbor,OTHER ASSAULT
200108049,02/05/2020 12:00:00 AM,1000,Central,BURGLARY FROM VEHICLE
200406285,01/17/2020 12:00:00 AM,1043,Hollenbeck,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)"
200107814,02/23/2020 12:00:00 AM,1200,Central,BURGLARY FROM VEHICLE
200612974,07/21/2020 12:00:00 AM,2200,Hollywood,THEFT PLAIN - PETTY ($950 & UNDER)
200207030,02/28/2020 12:00:00 AM,1330,Rampart,THEFT PLAIN - PETTY ($950 & UNDER)
200409220,05/24/2020 12:00:00 AM,2330,Hollenbeck,BATTERY - SIMPLE ASSAULT
200112020,05/21/2020 12:00:00 AM,2155,Central,INTIMATE PARTNER - SIMPLE ASSAULT
201210081,03/25/2020 12:00:00 AM,1500,77th Street,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
200108255,02/27/2020 12:00:00 AM,2200,Central,ROBBERY
201011464,07/25/2020 12:00:00 AM,450,West Valley,BURGLARY
200808144,04/08/2020 12:00:00 AM,2150,West LA,THEFT PLAIN - PETTY ($950 & UNDER)
200206780,02/24/2020 12:00:00 AM,2100,Rampart,THEFT PLAIN - PETTY ($950 & UNDER)
200406145,02/23/2020 12:00:00 AM,1100,Hollenbeck,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
200108175,02/29/2020 12:00:00 AM,2335,Central,BATTERY - SIMPLE ASSAULT
200909708,05/15/2020 12:00:00 AM,5,Van Nuys,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
200407561,04/03/2020 12:00:00 AM,1900,Hollenbeck,VEHICLE - STOLEN
200910521,06/03/2020 12:00:00 AM,1900,Van Nuys,VEHICLE - STOLEN
200307685,03/01/2020 12:00:00 AM,1025,Southwest,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
201109901,05/23/2020 12:00:00 AM,1845,Northeast,BATTERY - SIMPLE ASSAULT
200114335,07/05/2020 12:00:00 AM,300,Central,TRESPASSING
200312155,05/13/2020 12:00:00 AM,1630,Southwest,THEFT OF IDENTITY
201104542,01/13/2020 12:00:00 AM,5,Northeast,VIOLATION OF COURT ORDER
200806014,02/14/2020 12:00:00 AM,930,West LA,BATTERY - SIMPLE ASSAULT
200506593,03/02/2020 12:00:00 AM,1,Harbor,VEHICLE - STOLEN
200609173,04/17/2020 12:00:00 AM,1200,Hollywood,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200406178,02/25/2020 12:00:00 AM,1300,Hollenbeck,ROBBERY
200207093,03/01/2020 12:00:00 AM,300,Rampart,ROBBERY
201110523,06/17/2020 12:00:00 AM,1430,Northeast,BURGLARY
200908354,04/08/2020 12:00:00 AM,1430,Van Nuys,VEHICLE - STOLEN
201115114,10/20/2020 12:00:00 AM,1100,Northeast,CRIMINAL THREATS - NO WEAPON DISPLAYED
200400653,02/26/2020 12:00:00 AM,1800,Hollenbeck,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
201011819,08/08/2020 12:00:00 AM,200,West Valley,VIOLATION OF TEMPORARY RESTRAINING ORDER
200214970,09/13/2020 12:00:00 AM,1940,Rampart,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200610878,06/01/2020 12:00:00 AM,2130,Hollywood,OTHER MISCELLANEOUS CRIME
200710222,06/09/2020 12:00:00 AM,2124,Wilshire,SHOTS FIRED AT INHABITED DWELLING
201109513,05/18/2020 12:00:00 AM,1730,Northeast,THEFT PLAIN - PETTY ($950 & UNDER)
200406172,02/21/2020 12:00:00 AM,2330,Hollenbeck,VEHICLE - STOLEN
200307682,03/01/2020 12:00:00 AM,300,Southwest,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200906984,02/22/2020 12:00:00 AM,2200,Van Nuys,BURGLARY
200306853,02/17/2020 12:00:00 AM,1845,Southwest,"THEFT, PERSON"
200107538,02/20/2020 12:00:00 AM,100,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED
200109974,04/02/2020 12:00:00 AM,520,Central,BURGLARY FROM VEHICLE
200108155,02/29/2020 12:00:00 AM,815,Central,BATTERY - SIMPLE ASSAULT
200517528,12/07/2020 12:00:00 AM,145,Harbor,STALKING
200506474,02/27/2020 12:00:00 AM,900,Harbor,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200508967,04/29/2020 12:00:00 AM,1830,Harbor,BURGLARY FROM VEHICLE
200605598,02/02/2020 12:00:00 AM,2220,Hollywood,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
201015232,11/20/2020 12:00:00 AM,400,West Valley,BURGLARY
200713610,09/06/2020 12:00:00 AM,2300,Wilshire,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
201015279,11/20/2020 12:00:00 AM,1600,West Valley,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
200307491,02/27/2020 12:00:00 AM,700,Southwest,BATTERY - SIMPLE ASSAULT
200206047,02/10/2020 12:00:00 AM,2045,Rampart,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200307547,02/27/2020 12:00:00 AM,2100,Southwest,THEFT PLAIN - PETTY ($950 & UNDER)
200112387,05/30/2020 12:00:00 AM,300,Central,BURGLARY
201014997,11/11/2020 12:00:00 AM,2221,West Valley,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD"
200508171,04/11/2020 12:00:00 AM,1725,Harbor,VIOLATION OF RESTRAINING ORDER
200918404,12/13/2020 12:00:00 AM,1200,Van Nuys,"THEFT, PERSON"
200307348,02/25/2020 12:00:00 AM,1100,Southwest,TRESPASSING
200206876,02/25/2020 12:00:00 AM,2100,Rampart,THEFT PLAIN - PETTY ($950 & UNDER)
200506174,02/20/2020 12:00:00 AM,1800,Harbor,CHILD ANNOYING (17YRS & UNDER)
200307540,02/28/2020 12:00:00 AM,230,Southwest,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200306599,02/11/2020 12:00:00 AM,1500,Southwest,THEFT PLAIN - PETTY ($950 & UNDER)
200109982,04/02/2020 12:00:00 AM,2020,Central,ROBBERY
201005470,02/04/2020 12:00:00 AM,1130,West Valley,CONTEMPT OF COURT
200912935,07/29/2020 12:00:00 AM,1700,Van Nuys,BATTERY - SIMPLE ASSAULT
200614233,08/18/2020 12:00:00 AM,1255,Hollywood,BURGLARY
201009321,05/23/2020 12:00:00 AM,1254,West Valley,BIKE - STOLEN
200109776,02/28/2020 12:00:00 AM,1730,Central,BURGLARY FROM VEHICLE
200307411,02/26/2020 12:00:00 AM,1600,Southwest,DISTURBING THE PEACE
200108187,02/29/2020 12:00:00 AM,1650,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200307024,02/19/2020 12:00:00 AM,1245,Southwest,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
201106118,02/16/2020 12:00:00 AM,1320,Northeast,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD"
200406047,02/22/2020 12:00:00 AM,1500,Hollenbeck,BATTERY - SIMPLE ASSAULT
200108214,03/01/2020 12:00:00 AM,1645,Central,BATTERY - SIMPLE ASSAULT
201010278,02/29/2020 12:00:00 AM,1200,West Valley,THEFT OF IDENTITY
200513967,09/10/2020 12:00:00 AM,749,Harbor,VEHICLE - STOLEN
201807101,02/23/2020 12:00:00 AM,1330,Southeast,ROBBERY
200913627,08/17/2020 12:00:00 AM,100,Van Nuys,VEHICLE - STOLEN
200511273,06/30/2020 12:00:00 AM,1600,Harbor,VEHICLE - STOLEN
201112369,08/11/2020 12:00:00 AM,1030,Northeast,VEHICLE - STOLEN
200612705,07/17/2020 12:00:00 AM,1300,Hollywood,BRANDISH WEAPON
200307398,02/25/2020 12:00:00 AM,5,Southwest,THEFT OF IDENTITY
200812673,08/05/2020 12:00:00 AM,1530,West LA,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200406197,02/25/2020 12:00:00 AM,700,Hollenbeck,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200910508,06/02/2020 12:00:00 AM,1800,Van Nuys,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200506590,03/01/2020 12:00:00 AM,2345,Harbor,TRESPASSING
200510398,05/19/2020 12:00:00 AM,1200,Harbor,THEFT OF IDENTITY
201108929,04/30/2020 12:00:00 AM,1400,Northeast,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200506237,02/19/2020 12:00:00 AM,1540,Harbor,BATTERY - SIMPLE ASSAULT
200311925,05/26/2020 12:00:00 AM,1830,Southwest,BURGLARY
200810271,06/02/2020 12:00:00 AM,550,West LA,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
200619395,12/14/2020 12:00:00 AM,1120,Hollywood,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200114475,07/04/2020 12:00:00 AM,1108,Central,BATTERY - SIMPLE ASSAULT
200307446,02/25/2020 12:00:00 AM,2245,Southwest,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD"
201014480,10/27/2020 12:00:00 AM,945,West Valley,CRIMINAL THREATS - NO WEAPON DISPLAYED
200307501,02/27/2020 12:00:00 AM,2000,Southwest,ROBBERY
201008097,04/14/2020 12:00:00 AM,1700,West Valley,VEHICLE - STOLEN
200611909,06/28/2020 12:00:00 AM,315,Hollywood,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200100720,04/01/2020 12:00:00 AM,1800,Central,BURGLARY
200405748,02/14/2020 12:00:00 AM,2100,Hollenbeck,VEHICLE - STOLEN
201112995,08/28/2020 12:00:00 AM,1105,Northeast,BURGLARY
200709547,05/22/2020 12:00:00 AM,2200,Wilshire,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200807245,03/11/2020 12:00:00 AM,2135,West LA,BATTERY POLICE (SIMPLE)
201107948,03/30/2020 12:00:00 AM,1400,Northeast,VEHICLE - STOLEN
200307606,02/26/2020 12:00:00 AM,1400,Southwest,THEFT PLAIN - PETTY ($950 & UNDER)
201406829,02/15/2020 12:00:00 AM,2150,Pacific,THEFT PLAIN - PETTY ($950 & UNDER)
201108774,03/30/2020 12:00:00 AM,1400,Northeast,VEHICLE - STOLEN
200612943,07/18/2020 12:00:00 AM,2100,Hollywood,BURGLARY FROM VEHICLE
200604067,01/02/2020 12:00:00 AM,139,Hollywood,THEFT PLAIN - PETTY ($950 & UNDER)
200916390,10/24/2020 12:00:00 AM,845,Van Nuys,VIOLATION OF RESTRAINING ORDER
200608141,03/19/2020 12:00:00 AM,2200,Hollywood,INTIMATE PARTNER - SIMPLE ASSAULT
200817485,12/07/2020 12:00:00 AM,2100,West LA,VEHICLE - STOLEN
201010679,07/04/2020 12:00:00 AM,2122,West Valley,BURGLARY
200707647,03/20/2020 12:00:00 AM,1450,Wilshire,OTHER MISCELLANEOUS CRIME
200307521,02/28/2020 12:00:00 AM,1200,Southwest,VEHICLE - STOLEN
200207131,02/29/2020 12:00:00 AM,403,Rampart,ARSON
201114367,10/06/2020 12:00:00 AM,515,Northeast,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200313902,07/09/2020 12:00:00 AM,900,Southwest,ROBBERY
200112342,05/29/2020 12:00:00 AM,1530,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
200107767,02/04/2020 12:00:00 AM,1200,Central,THEFT OF IDENTITY
200107918,02/24/2020 12:00:00 AM,845,Central,BOMB SCARE
200207005,02/26/2020 12:00:00 AM,2040,Rampart,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200508251,04/05/2020 12:00:00 AM,1300,Harbor,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200708330,04/07/2020 12:00:00 AM,800,Wilshire,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200814431,09/23/2020 12:00:00 AM,1200,West LA,BURGLARY
200515113,10/11/2020 12:00:00 AM,330,Harbor,VIOLATION OF RESTRAINING ORDER
200615255,09/11/2020 12:00:00 AM,1720,Hollywood,INTIMATE PARTNER - SIMPLE ASSAULT
200307473,02/26/2020 12:00:00 AM,1250,Southwest,BATTERY WITH SEXUAL CONTACT
200700822,11/04/2020 12:00:00 AM,1700,Wilshire,BURGLARY
200714711,10/06/2020 12:00:00 AM,1000,Wilshire,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200400705,03/29/2020 12:00:00 AM,100,Hollenbeck,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200206932,02/27/2020 12:00:00 AM,2300,Rampart,ROBBERY
200307602,02/27/2020 12:00:00 AM,1600,Southwest,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200307742,03/02/2020 12:00:00 AM,1,Southwest,BATTERY - SIMPLE ASSAULT
200207018,02/28/2020 12:00:00 AM,1800,Rampart,ROBBERY
200112232,05/25/2020 12:00:00 AM,1900,Central,BIKE - STOLEN
201005320,01/27/2020 12:00:00 AM,845,West Valley,VIOLATION OF COURT ORDER
200715945,11/12/2020 12:00:00 AM,1405,Wilshire,THEFT OF IDENTITY
200511216,06/29/2020 12:00:00 AM,1730,Harbor,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200207054,02/28/2020 12:00:00 AM,2230,Rampart,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200500561,02/20/2020 12:00:00 AM,2230,Harbor,ROBBERY
200815152,09/01/2020 12:00:00 AM,800,West LA,OTHER MISCELLANEOUS CRIME
201114797,10/18/2020 12:00:00 AM,830,Northeast,VEHICLE - STOLEN
200609703,04/30/2020 12:00:00 AM,1825,Hollywood,TRESPASSING
200505983,02/17/2020 12:00:00 AM,2330,Harbor,ROBBERY
200705011,01/20/2020 12:00:00 AM,1700,Wilshire,THEFT PLAIN - PETTY ($950 & UNDER)
200512489,07/31/2020 12:00:00 AM,1515,Harbor,BATTERY ON A FIREFIGHTER
200815095,10/10/2020 12:00:00 AM,1300,West LA,THEFT PLAIN - PETTY ($950 & UNDER)
200511040,06/24/2020 12:00:00 AM,1530,Harbor,"BUNCO, PETTY THEFT"
201111350,07/12/2020 12:00:00 AM,1220,Northeast,INTIMATE PARTNER - SIMPLE ASSAULT
200704883,01/17/2020 12:00:00 AM,800,Wilshire,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
221804340,03/07/2020 12:00:00 AM,1420,Southeast,THEFT OF IDENTITY
